TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
BFX,SEQ_ID_METRICS,SEQ_ID,TEXT,1
BFX,SEQ_ID_METRICS,GC68OVER30,FLOAT,2
BFX,SEQ_ID_METRICS,MASS_RATIO_ERROR_FACTOR,FLOAT,3
BFX,SEQ_ID_PAIRED_METRICS,EFFICIENCY_HMC_PULLDOWN,FLOAT,1
BFX,SEQ_ID_PAIRED_METRICS,NOISE_HMC_PULLDOWN,FLOAT,2
BFX,SEQ_ID_PAIRED_METRICS,EFFICIENCY_ERAL,FLOAT,3
BFX,SEQ_ID_PAIRED_METRICS,EFFICIENCY_CFDNA_EXTRACTION,FLOAT,4
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,CFDNA_ID,TEXT,1
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,CLIA_ENV_VERSION,TEXT,2
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,JOBID,TEXT,3
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,WGS_SEQ_ID,TEXT,4
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,B2F_VERSION,TEXT,5
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,SAMPLE_TYPE,TEXT,6
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,FIVE_HMC_SEQ_ID,TEXT,7
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,NF_B2F_VERSION,TEXT,8
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,WGS_FLOW_CELL_ID,TEXT,9
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,FIVE_HMC_FLOW_CELL_ID,TEXT,10
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,PIPELINE_STATUS,TEXT,11
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,PIPELINE_VERSION,TEXT,12
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,PURIFIED_PLASMA_ID,TEXT,13
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,SOURCE_ID,TEXT,14
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,EMITTED_AT,TIMESTAMP_TZ,15
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,QC_FLOWCELL_FLAG,NUMBER,16
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,STUDY_ID,TEXT,17
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,BUFFER_TOPOFF_VOL_ML,FLOAT,18
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,EXTRACTION_ELUTION_VOL_UL,FLOAT,19
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,WGS_LIB_CONC_NG_UL,FLOAT,20
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,AGE,NUMBER,21
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,CFDNA_CONC_NG_UL,FLOAT,22
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,PURIFIED_PLASMA_VOL_ML,FLOAT,23
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,TRF_ID,TEXT,24
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,FIVE_HMC_LIB_CONC_NG_UL,FLOAT,25
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,EXTRACTION_INPUT_VOL_ML,FLOAT,26
CLIA_PIPELINE,CLIA_PIPELINE_JOBS,INPUT_DNA_NG,FLOAT,27
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,CLIA_ENV_VERSION,TEXT,1
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,DNA_ID,TEXT,2
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,B2F_VERSION,TEXT,3
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,JOB_ID,TEXT,4
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,PIPELINE_VERSION,TEXT,5
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,QC_FLOWCELL_FLAG,NUMBER,6
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,STUDY_ID,TEXT,7
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,FIVE_HMC_QC_PERC_DUP,NUMBER,8
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,TISSUE_OF_ORIGIN,TEXT,9
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,WGS_QC_PERC_DUP,NUMBER,10
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,FIVE_HMC_QC_NUM_ZERO,NUMBER,11
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,SCORES_NOT_PANCREATIC,NUMBER,12
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,SCORES_PANCREATIC,NUMBER,13
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,TRF_ID,TEXT,14
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,WGS_QC_MASS_RATIO_ERROR_FACTOR,NUMBER,15
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,FIVE_HMC_QC_UNIQUE_FRAGMENTS,NUMBER,16
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,FIVE_HMC_QC_ZERO_CPG,NUMBER,17
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,HMC_ZERO_CPG,NUMBER,18
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,NF_B2F_VERSION,TEXT,19
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,WGS_QC_ZERO_CPG,NUMBER,20
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,WGS_QC_UNIQUE_FRAGMENTS,NUMBER,21
CLIA_PIPELINE,CLIA_PIPELINE_RESULTS,WGS_QC_NUM_ZERO,NUMBER,22
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,COMPOSITE_KEY,TEXT,1
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,FLOW_CELL,TEXT,2
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,DEMUX_RATE,FLOAT,3
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,DEMUX_BASEPAIR_YIELD_Q30_PCT,FLOAT,4
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,TOTAL_READS,NUMBER,5
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,DEMUX_READS,NUMBER,6
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,SEQUENCING_RUN_ID,TEXT,7
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,NF_B2F_VERSION,TEXT,8
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,TOTAL_READS_PF,NUMBER,9
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,TOTAL_READS_PF_PCT,FLOAT,10
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,EMITTED_AT,TIMESTAMP_NTZ,11
CLIA_PIPELINE,CLIA_PIPELINE_SEQUENCING_RUN_METRICS,QC_FLOWCELL_FLAG,NUMBER,12
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,DEST,TEXT,1
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,SAVED,TIMESTAMP_TZ,2
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,NOTIFICATION_ID,TEXT,3
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,EXECUTION_ID,TEXT,4
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,BCL2FASTQ_COMPLETE,TEXT,5
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,MOVED,TIMESTAMP_TZ,6
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,PATH,TEXT,7
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,SAMPLE_SHEET_PARSED,TEXT,8
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,EMITTED_AT,TIMESTAMP_TZ,9
CLIA_PIPELINE,CLIA_PIPELINE_TRIAGE,QC_FLOWCELL_FLAG,NUMBER,10
CLIA_PIPELINE,FACT_CLIA_JOBS,JOBID,TEXT,1
CLIA_PIPELINE,FACT_CLIA_JOBS,CFDNA_ID,TEXT,2
CLIA_PIPELINE,FACT_CLIA_JOBS,PURIFIED_PLASMA_ID,TEXT,3
CLIA_PIPELINE,FACT_CLIA_JOBS,SOURCE_ID,TEXT,4
CLIA_PIPELINE,FACT_CLIA_JOBS,TRF_ID,TEXT,5
CLIA_PIPELINE,FACT_CLIA_JOBS,PIPELINE_FIRST_STARTED,TIMESTAMP_TZ,6
CLIA_PIPELINE,FACT_CLIA_JOBS,PIPELINE_FIRST_COMPLETED,TIMESTAMP_TZ,7
CLIA_PIPELINE,FACT_CLIA_JOBS,AGE,NUMBER,8
CLIA_PIPELINE,FACT_CLIA_JOBS,SAMPLE_TYPE,TEXT,9
CLIA_PIPELINE,FACT_CLIA_JOBS,STUDY_ID,TEXT,10
CLIA_PIPELINE,FACT_CLIA_JOBS,WGS_SEQ_ID,TEXT,11
CLIA_PIPELINE,FACT_CLIA_JOBS,FIVE_HMC_SEQ_ID,TEXT,12
CLIA_PIPELINE,FACT_CLIA_JOBS,WGS_FLOW_CELL_ID,TEXT,13
CLIA_PIPELINE,FACT_CLIA_JOBS,FIVE_HMC_FLOW_CELL_ID,TEXT,14
CLIA_PIPELINE,FACT_CLIA_JOBS,QC_FLOWCELL_FLAG,NUMBER,15
CLIA_PIPELINE,FACT_CLIA_JOBS,BUFFER_TOPOFF_VOL_ML,FLOAT,16
CLIA_PIPELINE,FACT_CLIA_JOBS,EXTRACTION_ELUTION_VOL_UL,FLOAT,17
CLIA_PIPELINE,FACT_CLIA_JOBS,EXTRACTION_INPUT_VOL_ML,FLOAT,18
CLIA_PIPELINE,FACT_CLIA_JOBS,INPUT_DNA_NG,FLOAT,19
CLIA_PIPELINE,FACT_CLIA_JOBS,CFDNA_CONC_NG_UL,FLOAT,20
CLIA_PIPELINE,FACT_CLIA_JOBS,WGS_LIB_CONC_NG_UL,FLOAT,21
CLIA_PIPELINE,FACT_CLIA_JOBS,FIVE_HMC_LIB_CONC_NG_UL,FLOAT,22
CLIA_PIPELINE,FACT_CLIA_JOBS,PURIFIED_PLASMA_VOL_ML,FLOAT,23
CLIA_PIPELINE,FACT_CLIA_JOBS,PIPELINE_VERSION,TEXT,24
CLIA_PIPELINE,FACT_CLIA_JOBS,CLIA_ENV_VERSION,TEXT,25
CLIA_PIPELINE,FACT_CLIA_JOBS,B2F_VERSION,TEXT,26
CLIA_PIPELINE,FACT_CLIA_JOBS,NF_B2F_VERSION,TEXT,27
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,FIVE_HMC_FLOW_CELL_ID,TEXT,1
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,WGS_FLOW_CELL_ID,TEXT,2
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,QC_FLOWCELL_FLAG,NUMBER,3
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,FLOW_CELL_KIT_ARRAY_METHOD,TEXT,4
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,MEASUREFIELD,TEXT,5
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,MEASURE_REPORT_NAME,TEXT,6
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,ASSAY_TYPE,TEXT,7
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,MEASUREVALUE,FLOAT,8
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,PARAMREQUIRED,TEXT,9
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,PARAMTHRESHOLD,NUMBER,10
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,MEASURE_STATUS,TEXT,11
CLIA_PIPELINE,MASTER_FLOW_CELL_METRICS,PARAM_FAIL_COUNTER,NUMBER,12
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,JOBID,TEXT,1
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,TRF_ID,TEXT,2
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PURIFIED_PLASMA_ID,TEXT,3
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,STUDY_ID,TEXT,4
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,CLINICAL_SITE_ID,TEXT,5
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,CLINICAL_SITE_NAME,TEXT,6
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,CDX_SUBJECT_ID,TEXT,7
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,STUDY_PATIENT_ID,TEXT,8
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,CLIA_ENV_VERSION,TEXT,9
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,B2F_VERSION,TEXT,10
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,NF_B2F_VERSION,TEXT,11
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PIPELINE_VERSION,TEXT,12
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PANC_MODEL_THRESH,NUMBER,13
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,SCORES_PANCREATIC,NUMBER,14
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,SCORES_NOT_PANCREATIC,NUMBER,15
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PANC_THRESH_PLUS_FIVE,NUMBER,16
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PANC_THRESH_MINUS_FIVE,NUMBER,17
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,BORDERLINE_FLAG,TEXT,18
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,TISSUE_OF_ORIGIN,TEXT,19
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,TISSUE_OF_ORIGIN_ORIGINAL,TEXT,20
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,DNA_ID,TEXT,21
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,FIVE_HMC_SEQ_ID,TEXT,22
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,WGS_SEQ_ID,TEXT,23
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,FIVE_HMC_FLOW_CELL_ID,TEXT,24
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,WGS_FLOW_CELL_ID,TEXT,25
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,QC_FLOWCELL_FLAG,NUMBER,26
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,EXTRACTION_INPUT_VOL_ML,FLOAT,27
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,INPUT_DNA_NG,FLOAT,28
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PIPELINE_STATUS,TEXT,29
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,DATE_ADDED,DATE,30
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,FLOW_CELL_KIT_ARRAY_METHOD,TEXT,31
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,MEASUREFIELD,TEXT,32
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,MEASURE_REPORT_NAME,TEXT,33
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,ASSAY_TYPE,TEXT,34
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,MEASUREVALUE,FLOAT,35
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PARAMETERFIELD,TEXT,36
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PARAMREQUIRED,TEXT,37
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PARAMTHRESHOLD,NUMBER,38
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,MEASURE_STATUS,TEXT,39
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,PARAM_FAIL_COUNTER,NUMBER,40
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,TOTAL_PARAM_FAIL,NUMBER,41
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS,QC_STATUS,TEXT,42
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,JOBID,TEXT,1
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,TRF_ID,TEXT,2
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,STUDY_ID,TEXT,3
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,CLINICAL_SITE_ID,TEXT,4
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,CLINICAL_SITE_NAME,TEXT,5
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,CDX_SUBJECT_ID,TEXT,6
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,STUDY_PATIENT_ID,TEXT,7
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PURIFIED_PLASMA_ID,TEXT,8
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PRIMARY_PLASMA_ID,TEXT,9
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,SECONDARY_PLASMA_ID,TEXT,10
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,ALIQUOT_RUN,TEXT,11
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,CLS_REVIEW,TEXT,12
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,LD_REVIEW,TEXT,13
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,CLIA_ENV_VERSION,TEXT,14
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,B2F_VERSION,TEXT,15
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,NF_B2F_VERSION,TEXT,16
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PIPELINE_VERSION,TEXT,17
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PANC_MODEL_THRESH,NUMBER,18
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,SCORES_NOT_PANCREATIC,NUMBER,19
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,SCORES_PANCREATIC,NUMBER,20
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PANC_THRESH_PLUS_FIVE,NUMBER,21
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PANC_THRESH_MINUS_FIVE,NUMBER,22
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,BORDERLINE_FLAG,TEXT,23
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,TISSUE_OF_ORIGIN,TEXT,24
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,TISSUE_OF_ORIGIN_ORIGINAL,TEXT,25
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,DNA_ID,TEXT,26
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,FIVE_HMC_SEQ_ID,TEXT,27
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,WGS_SEQ_ID,TEXT,28
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,FIVE_HMC_FLOW_CELL_ID,TEXT,29
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,WGS_FLOW_CELL_ID,TEXT,30
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,QC_FLOWCELL_FLAG,NUMBER,31
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,EXTRACTION_INPUT_VOL_ML,FLOAT,32
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,INPUT_DNA_NG,FLOAT,33
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PIPELINE_STATUS,TEXT,34
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,DATE_ADDED,DATE,35
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,TOTAL_PARAM_FAIL,NUMBER,36
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,QC_STATUS,TEXT,37
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PRIMARY_PLASMA_VOL,FLOAT,38
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,PRIMARY_EXTRACTION_FLAG,BOOLEAN,39
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,SECONDARY_PLASMA_VOL,FLOAT,40
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,IS_SECONDARY_EXTRACTION,BOOLEAN,41
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,HAS_SECONDARY_SUFFICIENT_VOLUME,BOOLEAN,42
CLIA_PIPELINE,MASTER_PIPELINE_QC_METRICS_SUMMARY,SECONDARY_SUFFICIENT_FLAG,TEXT,43
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,FLOWCELL_METHOD,TEXT,1
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,METRIC_TYPE,TEXT,2
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,HMC_PCT_DP,FLOAT,3
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,HMC_UNIQ_FRAGS,FLOAT,4
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,HMC_ZERO_CPG,FLOAT,5
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,HMC_NUM_ZERO,FLOAT,6
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,TOTAL_READS_HMC,FLOAT,7
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,TOTAL_PF_READS_HMC,FLOAT,8
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,DEMUX_RATE_HMC,FLOAT,9
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,Q30_PCT_HMC,FLOAT,10
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,WGS_PCT_DP,FLOAT,11
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,WGS_UNIQ_FRAGS,FLOAT,12
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,WGS_ZERO_CPG,FLOAT,13
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,WGS_NUM_ZERO,FLOAT,14
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,WGS_MASS_RATIO_ERROR_FACTOR,FLOAT,15
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,TOTAL_READS_WGS,FLOAT,16
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,TOTAL_PF_READS_WGS,FLOAT,17
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,DEMUX_RATE_WGS,FLOAT,18
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,CFDNA_CONC_NG_UL,FLOAT,19
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,FIVE_HMC_LIB_CONC_NG_UL,FLOAT,20
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,WGS_LIB_CONC_NG_UL,FLOAT,21
CLIA_PIPELINE,PVT_CURRENT_QC_THRESHOLDS,Q30_PCT_WGS,FLOAT,22
CLIA_PIPELINE_STAGE,DIM_QC_FLOWCELLS,PATH,TEXT,1
CLIA_PIPELINE_STAGE,DIM_QC_FLOWCELLS,FLOWCELL_ID,TEXT,2
CLIA_PIPELINE_STAGE,PANC_MODEL_THRESHOLDS,PIPELINE_VERSION,TEXT,1
CLIA_PIPELINE_STAGE,PANC_MODEL_THRESHOLDS,PANC_MODEL_THRESH,FLOAT,2
CLIA_PIPELINE_STAGE,PANC_MODEL_THRESHOLDS,CURRENT_FLAG,NUMBER,3
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,PARAMLIST,TEXT,1
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,FLOW_CELL_KIT_ARRAY_METHOD,TEXT,2
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,SOURCE_DBTABLE,TEXT,3
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,SOURCE_DBFIELD,TEXT,4
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,TRANSFORMED_DBTABLE,TEXT,5
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,TRANSFORMED_DBFIELD,TEXT,6
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,PARAMETERFIELD,TEXT,7
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,PARAMREQUIRED,TEXT,8
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,PARAMTHRESHOLD,FLOAT,9
CLIA_PIPELINE_STAGE,QC_THRESHOLDS,LAST_UPDATED_AT,TEXT,10
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,EVENT,TEXT,1
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,CFDNA_ID,TEXT,2
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,CLIA_ENV_VERSION,TEXT,3
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,AGE,TEXT,4
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,BUFFER_TOPOFF_VOL_ML,TEXT,5
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,EXTRACTION_ELUTION_VOL_UL,TEXT,6
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,JOBID,TEXT,7
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,WGS_LIB_CONC_NG_UL,TEXT,8
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,LAUNCH_DIR,TEXT,9
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,CFDNA_CONC_NG_UL,TEXT,10
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,WGS_SEQ_ID,TEXT,11
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,B2F_VERSION,TEXT,12
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,TASK_NAME,TEXT,13
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,PURIFIED_PLASMA_VOL_ML,TEXT,14
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,SAMPLE_TYPE,TEXT,15
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,TRF_ID,TEXT,16
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,FIVE_HMC_SEQ_ID,TEXT,17
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,FIVE_HMC_LIB_CONC_NG_UL,TEXT,18
CLIA_PIPELINE_STAGE,STG_CLIA_PIPELINE_JOBS,NF_B2F_VERSION,TEXT,19
